GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	108004686 108004753 108004767 108005033 108005034 108005038 108005039 108005063 108005142 108005147 108005155 108005222 108005316 108005318 108005328 108005351 108005416 108005440 108005531 108005577 108005601 108005651 108005654 108005746 108005907 108005909 108005921 108006002 108006007 108006038 108006100 108006115 108006136 108006198 108006356 108006389 108006486 108006588 108006617 108006696 108006760 108006852 108006854 108006908 108006971 108007264 108007272 108007279 108007283 108007346 108007366 108007385 108007637 108007664 108007690 108007806 108007835 108007867 108007867 108007937 108007943 108007963 108007967 108008083 108008201 108008358 108008380 108008465 108008515 108008538 108008546 108008547 108008549 108008612 108008655 108008674 108008690 108008821 108008962 108009005 108009077 108009278 108009305 108009318 108009343 108009380 108009381 108009430 108009595 108009648 108009656 108009664 108009791 108009896 108009924 108010004 108010122 108010128 108010190 108010204 108010220 108010279 108010306 108010308 108010431 108010452 108010479 108010605 108010626 108010809 108011007 108011039 108011067 108011071 108011075 108011176 108011397 108011407 108011544 108011555 108011596 108011646 108011673 108011674 108011717 108011747 108011800 108011816 108011860 108011863 108012076 108012141 108012167 108012283 108012291 108012301 108012420 108012428 108012531 108012587 108012588 108012625 108012632 108012637 108012668 108012687 108012923 108012977 108013049 108013156 108013344 108013345 108013367 108013452 108013544 108013549 108013627 108013672 108013672 108013834 108013845 108013856 108013929 108013978 108013979 108013993 108014057 108014058 108014065 108014067 108014068 108014084 108014234 108014239 108014246 108014280 108014302 108014308 108014320 108014522 108014544 108014545 108014557 108014599 108014678 108014731 108014749 108014775 108014871 108014951 108014952 108014957 108014958 108014965 108015032 108015071 108015091 108015130 108015207 108015235 108015426 108015495 108015652 108015659 108015808 108015935 108016021 108016032 108016048 108016069 108016250 108016306 108016309 108016363 108016421 108016546 108016555 108016568 108016724 108016731 108016803 108016882 108016891 108016913 108016926 108016927 108016970 108017035 108017094 108017249 108017374 108017453 108017456 108017461 108017585 108017638 108017686 108017715 108017787 108017804 108017806 108017816 108017826 108017885 108018268 108018298 108018358 108018392 108018441 108018447 108018587 108018597 108018803 108018915 108018917 108018919 108018966 108018987 108019008 108019094 108019111 108019133 108019137 108019170 108019174 108019176 108019181 108019196 108019289 108019309 108019313 108019424 108019565 108019669 108019698 108019712 108019767 108019790 108019929 108019980 108019987 108019997 108020076 108020099 108020147 108020277 108020340 108020347 108020351 108020357 108020361 108020365 108020368 108020388 108020391 108020393 108020394 108020407 108020411 108020416 108020428 108020566 108020568 108020624 108020760 108020895 108020900 108020918 108021039 108021046 108021055 108021111 108021115 108021200 108021243 108021273 108021291 108021360 108021403 108021412 108021447 108021479 108021542 108021577 108021587 108021587 108021664 108021665 108021703 108021784 118876773 118877182 118877556 118877875 118877962 118877963 118879229 136116533 139352175 139353421 139353766 139353767 139354561
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	108004686 108004712 108004712 108004813 108004901 108004968 108004997 108005024 108005033 108005034 108005038 108005039 108005063 108005142 108005142 108005147 108005155 108005162 108005316 108005318 108005351 108005416 108005416 108005440 108005491 108005601 108005651 108005654 108005746 108005907 108005909 108005921 108005944 108005977 108006002 108006007 108006036 108006038 108006099 108006100 108006115 108006127 108006136 108006198 108006356 108006356 108006486 108006588 108006588 108006654 108006654 108006729 108006743 108006760 108006818 108006852 108006854 108006905 108006971 108007153 108007264 108007272 108007272 108007279 108007279 108007283 108007283 108007346 108007366 108007373 108007386 108007390 108007451 108007606 108007637 108007690 108007690 108007787 108007800 108007806 108007835 108007929 108007942 108007943 108007961 108007963 108007964 108007967 108007979 108007991 108008083 108008188 108008188 108008201 108008201 108008222 108008291 108008380 108008465 108008500 108008515 108008538 108008538 108008546 108008547 108008549 108008549 108008558 108008558 108008604 108008612 108008612 108008625 108008625 108008655 108008674 108008674 108008682 108008690 108008709 108008709 108008761 108008761 108008962 108008991 108009005 108009077 108009089 108009178 108009305 108009318 108009380 108009393 108009397 108009474 108009595 108009656 108009791 108009924 108009924 108009944 108010004 108010076 108010122 108010122 108010128 108010188 108010204 108010279 108010279 108010308 108010431 108010452 108010584 108010605 108010617 108010728 108010728 108010783 108010809 108010896 108011007 108011039 108011067 108011067 108011071 108011071 108011075 108011075 108011176 108011176 108011222 108011357 108011397 108011515 108011544 108011555 108011596 108011646 108011673 108011712 108011747 108011758 108011800 108011816 108011840 108011860 108011863 108011911 108011940 108012076 108012076 108012141 108012141 108012159 108012167 108012283 108012283 108012284 108012284 108012291 108012301 108012324 108012420 108012531 108012572 108012572 108012588 108012588 108012625 108012632 108012637 108012668 108012687 108012687 108012755 108012801 108012803 108012810 108012977 108012979 108013111 108013156 108013177 108013222 108013344 108013345 108013367 108013367 108013452 108013452 108013475 108013544 108013549 108013570 108013595 108013627 108013627 108013672 108013834 108013845 108013845 108013854 108013854 108013856 108013856 108013874 108013929 108013978 108013978 108013979 108013979 108014050 108014057 108014058 108014065 108014067 108014068 108014084 108014234 108014234 108014239 108014239 108014246 108014246 108014280 108014280 108014302 108014302 108014308 108014320 108014522 108014544 108014545 108014557 108014599 108014609 108014678 108014731 108014810 108014871 108014925 108014951 108014952 108014957 108014958 108014965 108014972 108014972 108014974 108014974 108014983 108014983 108014988 108015032 108015044 108015071 108015091 108015107 108015130 108015207 108015363 108015426 108015426 108015427 108015427 108015495 108015652 108015659 108015659 108015935 108015961 108016048 108016062 108016062 108016069 108016069 108016164 108016250 108016306 108016309 108016421 108016421 108016473 108016526 108016527 108016546 108016546 108016568 108016623 108016630 108016692 108016692 108016700 108016723 108016724 108016728 108016731 108016803 108016891 108016913 108016925 108016927 108016932 108016970 108017035 108017035 108017058 108017094 108017249 108017295 108017456 108017456 108017585 108017611 108017715 108017715 108017787 108017806 108017816 108017826 108017885 108018298 108018392 108018449 108018462 108018587 108018597 108018597 108018623 108018623 108018803 108018915 108018916 108018919 108018966 108018987 108019008 108019094 108019111 108019133 108019134 108019170 108019171 108019174 108019176 108019181 108019196 108019309 108019313 108019424 108019424 108019565 108019669 108019698 108019767 108019796 108019885 108019897 108019929 108019980 108019987 108019987 108019997 108019997 108020060 108020099 108020147 108020156 108020277 108020340 108020347 108020351 108020357 108020361 108020365 108020368 108020368 108020379 108020388 108020391 108020391 108020393 108020394 108020398 108020407 108020411 108020416 108020428 108020536 108020566 108020568 108020569 108020624 108020760 108020895 108020900 108020918 108020949 108020949 108020954 108021046 108021055 108021101 108021111 108021115 108021200 108021243 108021273 108021275 108021292 108021292 108021309 108021333 108021360 108021447 108021479 108021508 108021521 108021542 108021547 108021547 108021563 108021577 108021641 108021644 108021653 108021664 108021672 108021672 108021784 118876773 118876778 118876778 118877069 118877125 118877182 118877582 118877723 118877962 118877962 118877963 118877963 118879229 136116456 136116478 136116533 136116549 136116936 136116936 136116997 136117121 139353766 139353767 139354509 139354509 139354561
GO:0000987	cis-regulatory region sequence-specific DNA binding	108005788 108019012
GO:0000993	RNA polymerase II complex binding	108005395 108008653 108008863 108009316 108011543 108012435 108013226 108018802 108019597 108019826 108021308 108021456 139353051 139353903 139353916 139354862
GO:0000994	RNA polymerase III core binding	108019341
GO:0000995	RNA polymerase III general transcription initiation factor activity	108020801
GO:0001002	RNA polymerase III type 1 promoter sequence-specific DNA binding	108021284
GO:0001003	RNA polymerase III type 2 promoter sequence-specific DNA binding	108021284
GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	108016363 108019712 108020801
GO:0001018	mitochondrial promoter sequence-specific DNA binding	108021362
GO:0001042	RNA polymerase I core binding	108014038 118878191 139355011 139355013
GO:0001046	core promoter sequence-specific DNA binding	108009699 108019712
GO:0001054	obsolete RNA polymerase I activity	108008634 108008868 108009016 108011493 108014390 108016256 108017614 108017943 108020796 108021012 108021012
GO:0001055	obsolete RNA polymerase II activity	108006149 108008634 108008868 108011493 108013872 108013872 108015940 108016256 108016784 108017614
GO:0001056	obsolete RNA polymerase III activity	108008592 108008634 108008868 108010183 108011493 108016256 108017614 108017943 108019147 108021012 108021012
GO:0001091	RNA polymerase II general transcription initiation factor binding	108015989
GO:0001096	TFIIF-class transcription factor complex binding	108016017
GO:0001097	TFIIH-class transcription factor complex binding	108020040
GO:0001099	basal RNA polymerase II transcription machinery binding	108020203
GO:0001113	transcription open complex formation at RNA polymerase II promoter	108014492
GO:0001156	TFIIIC-class transcription factor complex binding	108021085
GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	108013943
GO:0001181	RNA polymerase I general transcription initiation factor activity	108014038 108014038 118878191 118878191 139355011 139355011 139355013 139355013
GO:0001188	RNA polymerase I preinitiation complex assembly	108013943 108020291
GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II	108007269
GO:0001221	transcription coregulator binding	108014125
GO:0001222	transcription corepressor binding	108015129
GO:0001223	transcription coactivator binding	108013418
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	108006696 108009343 108011407 108012587 108016555 108017638 108018358 108018917 108019137 108020076 108021412 108021703 118877556 139353421
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	108005328 108006389 108007664 108007937 108008821 108009278 108009381 108009648 108009664 108010306 108011717 108013049 108014775 108016882 108016926 108017453 108018441 108020725 108021587 139352175
GO:0001401	SAM complex	108005244 108005244 108005245 108005245 108005562 108005562 108017479 108017479
GO:0001405	PAM complex, Tim23 associated import motor	108004625 108016390 108019626
GO:0001507	acetylcholine catabolic process in synaptic cleft	108018765
GO:0001510	RNA methylation	108006889 108006889 108009104 108015565 108015565
GO:0001514	selenocysteine incorporation	108006748 108008681 108013199
GO:0001517	N-acetylglucosamine 6-O-sulfotransferase activity	108021103 108021106
GO:0001518	voltage-gated sodium channel complex	108008971 108008971 108011109 108011109 108021783
GO:0001522	pseudouridine synthesis	108010959 108010959 108013309 108013309 108021253
GO:0001530	lipopolysaccharide binding	108005800 108010058
GO:0001534	radial spoke	108009132 108009132
GO:0001540	amyloid-beta binding	108020396 108021081
GO:0001558	regulation of cell growth	108012437 108017545
GO:0001561	fatty acid alpha-oxidation	108018072
GO:0001578	microtubule bundle formation	108011309 108015216 108019729
GO:0001588	dopamine neurotransmitter receptor activity, coupled via Gs	108018183
GO:0001591	dopamine neurotransmitter receptor activity, coupled via Gi/Go	108015841
GO:0001607	neuromedin U receptor activity	108006902
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	108016312 108017616
GO:0001641	group II metabotropic glutamate receptor activity	108020420
GO:0001653	peptide receptor activity	108006947 108008901 108011050 108011645 108013259 108014587 108018235
GO:0001654	eye development	108006389
GO:0001655	urogenital system development	108017094 108018587
GO:0001664	G protein-coupled receptor binding	108009115 108009816 108010828 108012519 108013285 108013557 108018194 108018862 108019472 108019611 108019611 108019612 108019612 108019778 108019778 108019779 108019779 108021020 108021800 118877293 139354023
GO:0001666	response to hypoxia	108006518 108014549
GO:0001669	acrosomal vesicle	108013183 108020518
GO:0001671	ATPase activator activity	108004625 108005865 108007502 108007502 108010747 108010749 108011372 108011372 108016289 108016390 108020696 108020994 108021156 108021514 108021522 108021522
GO:0001676	long-chain fatty acid metabolic process	108005116 108008467 108008503 108008708 108010263 108010264 108011538 108014176 108014181 108014185 108015574 108019245 108019800 108020622 108020729 139353152
